image_name,angle
images/793.png,-13
images/794.png,-13
images/795.png,-13
images/796.png,-13
images/797.png,-13
images/798.png,-13
images/799.png,-13
images/800.png,-18
images/801.png,-18
images/802.png,-18
images/803.png,-18
images/804.png,-18
images/805.png,-18
images/806.png,-18
images/807.png,-18
images/808.png,-18
images/809.png,-18
images/810.png,-18
images/811.png,-18
images/812.png,-18
images/813.png,-18
images/814.png,-14
images/815.png,-14
images/816.png,-14
images/817.png,-14
images/818.png,-14
images/819.png,-14
images/820.png,-14
images/821.png,-14
images/822.png,-14
images/823.png,-14
images/824.png,-14
images/825.png,-14
images/826.png,-14
images/827.png,-14
images/828.png,-14
images/829.png,-14
images/830.png,-14
images/831.png,-14
images/832.png,-14
images/833.png,-14
images/834.png,-14
images/835.png,-14
images/836.png,-14
images/837.png,-14
images/838.png,-14
images/839.png,-14
images/840.png,-14
images/841.png,-14
images/842.png,-14
images/843.png,-14
images/844.png,-14
images/845.png,-14
images/846.png,-14
images/847.png,-14
images/848.png,-14
images/849.png,-14
images/850.png,-14
images/851.png,-14
images/852.png,-14
images/853.png,-14
images/854.png,-14
images/855.png,-14
images/856.png,-14
images/857.png,-14
images/858.png,-18
images/859.png,-18
images/860.png,-18
images/861.png,-14
images/862.png,-14
images/863.png,-14
images/864.png,-14
images/865.png,-14
images/866.png,-14
images/867.png,-14
images/868.png,-14
images/869.png,-14
images/870.png,-14
images/871.png,-14
images/872.png,-14
images/873.png,-14
images/874.png,-13
images/875.png,-13
images/876.png,-13
images/877.png,-13
images/878.png,-13
images/879.png,-13
images/880.png,-13
images/881.png,-13
images/882.png,-13
images/883.png,-13
images/884.png,-13
images/885.png,-13
images/886.png,-13
images/887.png,-13
images/888.png,-13
images/889.png,-13
images/890.png,-13
images/891.png,-13
images/892.png,-13
images/893.png,-13
images/894.png,-13
images/895.png,-13
images/896.png,-13
images/897.png,-13
images/898.png,-13
images/899.png,-13
images/900.png,-13
images/901.png,-13
images/902.png,-12
images/903.png,-10
images/904.png,-10
images/905.png,-10
images/906.png,-9
images/907.png,-9
images/908.png,-9
images/909.png,-8
images/910.png,-8
images/911.png,-6
images/912.png,-6
images/913.png,-6
images/914.png,-6
images/915.png,-6
images/916.png,-6
images/917.png,-6
images/918.png,-5
images/919.png,-5
images/920.png,-5
images/921.png,-5
images/922.png,-5
images/923.png,-5
images/924.png,-5
images/925.png,-4
images/926.png,-4
images/927.png,-3
images/928.png,-3
images/929.png,-3
images/930.png,-3
images/931.png,-3
images/932.png,-3
images/933.png,-3
images/934.png,-3
images/935.png,-3
images/936.png,-3
images/937.png,-3
images/938.png,-3
images/939.png,-3
images/940.png,-3
images/941.png,-3
images/942.png,-3
images/943.png,-3
images/944.png,-3
images/945.png,-3
images/946.png,-2
images/947.png,-2
images/948.png,-2
images/949.png,-2
images/950.png,-1
images/951.png,-1
images/952.png,-1
images/953.png,-1
images/954.png,-1
images/955.png,-1
images/956.png,-1
images/957.png,-1
images/958.png,-1
images/959.png,-1
images/960.png,-1
images/961.png,-1
images/962.png,-1
images/963.png,-1
images/964.png,-1
images/965.png,-1
images/966.png,-1
images/967.png,0
images/968.png,0
images/969.png,0
images/970.png,0
images/971.png,0
images/972.png,0
images/973.png,0
images/974.png,0
images/975.png,0
images/976.png,0
images/977.png,0
images/978.png,0
images/979.png,0
images/980.png,0
images/981.png,0
images/982.png,0
images/983.png,0
images/984.png,0
images/985.png,0
images/986.png,0
images/987.png,0
images/988.png,0
images/989.png,0
images/990.png,0
images/991.png,0
images/992.png,0
images/993.png,0
images/994.png,0
images/995.png,0
images/996.png,0
images/997.png,0
images/998.png,1
images/999.png,1
images/1000.png,1
images/1001.png,1
images/1002.png,2
images/1003.png,2
images/1004.png,2
images/1005.png,2
images/1006.png,2
images/1007.png,2
images/1008.png,2
images/1009.png,2
images/1010.png,2
images/1011.png,2
images/1012.png,3
images/1013.png,3
images/1014.png,4
images/1015.png,4
images/1016.png,4
images/1017.png,4
images/1018.png,4
images/1019.png,4
images/1020.png,4
images/1021.png,4
images/1022.png,5
images/1023.png,5
images/1024.png,6
images/1025.png,6
images/1026.png,6
images/1027.png,6
images/1028.png,6
images/1029.png,6
images/1030.png,6
images/1031.png,6
images/1032.png,6
images/1033.png,6
images/1034.png,6
images/1035.png,6
images/1036.png,8
images/1037.png,8
images/1038.png,8
images/1039.png,8
images/1040.png,8
images/1041.png,8
images/1042.png,8
images/1043.png,9
images/1044.png,9
images/1045.png,9
images/1046.png,9
images/1047.png,9
images/1048.png,9
images/1049.png,9
images/1050.png,9
images/1051.png,9
images/1052.png,9
images/1053.png,10
images/1054.png,10
images/1055.png,10
images/1056.png,10
images/1057.png,10
images/1058.png,11
images/1059.png,11
images/1060.png,11
images/1061.png,11
images/1062.png,11
images/1063.png,11
images/1064.png,12
images/1065.png,12
images/1066.png,12
images/1067.png,12
images/1068.png,12
images/1069.png,12
images/1070.png,12
images/1071.png,12
images/1072.png,12
images/1073.png,12
images/1074.png,12
images/1075.png,12
images/1076.png,12
images/1077.png,12
images/1078.png,12
images/1079.png,12
images/1080.png,12
images/1081.png,12
images/1082.png,12
images/1083.png,12
images/1084.png,12
images/1085.png,12
images/1086.png,12
images/1087.png,13
images/1088.png,13
images/1089.png,13
images/1090.png,13
images/1091.png,13
images/1092.png,13
images/1093.png,13
images/1094.png,13
images/1095.png,13
images/1096.png,13
images/1097.png,13
images/1098.png,13
images/1099.png,13
images/1100.png,13
images/1101.png,13
images/1102.png,13
images/1103.png,13
images/1104.png,13
images/1105.png,13
images/1106.png,13
images/1107.png,13
images/1108.png,14
images/1109.png,14
images/1110.png,14
images/1111.png,14
images/1112.png,14
images/1113.png,14
images/1114.png,14
images/1115.png,14
images/1116.png,14
images/1117.png,14
images/1118.png,14
images/1119.png,14
images/1120.png,14
images/1121.png,14
images/1122.png,15
images/1123.png,15
images/1124.png,15
images/1125.png,15
images/1126.png,15
images/1127.png,15
images/1128.png,15
images/1129.png,15
images/1130.png,15
images/1131.png,15
images/1132.png,15
images/1133.png,16
images/1134.png,16
images/1135.png,16
images/1136.png,16
images/1137.png,16
images/1138.png,16
images/1139.png,16
images/1140.png,16
images/1141.png,17
images/1142.png,17
images/1143.png,17
images/1144.png,17
images/1145.png,17
images/1146.png,18
images/1147.png,18
images/1148.png,18
images/1149.png,18
images/1150.png,18
images/1151.png,18
images/1152.png,18
images/1153.png,18
images/1154.png,18
images/1155.png,18
images/1156.png,19
images/1157.png,19
images/1158.png,19
images/1159.png,19
images/1160.png,19
images/1161.png,19
images/1162.png,19
images/1163.png,19
images/1164.png,19
images/1165.png,19
images/1166.png,19
images/1167.png,21
images/1168.png,21
images/1169.png,21
images/1170.png,21
images/1171.png,21
images/1172.png,21
images/1173.png,21
images/1174.png,21
images/1175.png,21
images/1176.png,21
images/1177.png,21
images/1178.png,21
images/1179.png,21
images/1180.png,22
images/1181.png,22
images/1182.png,23
images/1183.png,23
images/1184.png,23
images/1185.png,23
images/1186.png,23
images/1187.png,23
images/1188.png,23
images/1189.png,23
images/1190.png,23
images/1191.png,24
images/1192.png,24
images/1193.png,25
images/1194.png,25
images/1195.png,25
images/1196.png,25
images/1197.png,25
images/1198.png,26
images/1199.png,26
images/1200.png,26
images/1201.png,26
images/1202.png,26
images/1203.png,26
images/1204.png,26
images/1205.png,27
images/1206.png,27
images/1207.png,28
images/1208.png,28
images/1209.png,28
images/1210.png,28
images/1211.png,28
images/1212.png,28
images/1213.png,29
images/1214.png,29
images/1215.png,29
images/1216.png,29
images/1217.png,29
images/1218.png,29
images/1219.png,29
images/1220.png,29
images/1221.png,29
images/1222.png,29
images/1223.png,29
images/1224.png,30
images/1225.png,30
images/1226.png,30
images/1227.png,30
images/1228.png,31
images/1229.png,31
images/1230.png,31
images/1231.png,31
images/1232.png,31
images/1233.png,31
images/1234.png,31
images/1235.png,31
images/1236.png,31
images/1237.png,31
images/1238.png,31
images/1239.png,31
images/1240.png,31
images/1241.png,31
images/1242.png,31
images/1243.png,31
images/1244.png,31
images/1245.png,31
images/1246.png,32
images/1247.png,32
images/1248.png,32
images/1249.png,32
images/1250.png,32
images/1251.png,32
images/1252.png,32
images/1253.png,32
images/1254.png,32
images/1255.png,33
images/1256.png,33
images/1257.png,33
images/1258.png,33
images/1259.png,33
images/1260.png,33
images/1261.png,33
images/1262.png,33
images/1263.png,33
images/1264.png,33
images/1265.png,33
images/1266.png,33
images/1267.png,33
images/1268.png,33
images/1269.png,33
images/1270.png,33
images/1271.png,33
images/1272.png,33
images/1273.png,33
images/1274.png,33
images/1275.png,33
images/1276.png,33
images/1277.png,33
images/1278.png,33
images/1279.png,33
images/1280.png,33
images/1281.png,33
images/1282.png,33
images/1283.png,33
images/1284.png,33
images/1285.png,33
images/1286.png,33
images/1287.png,33
images/1288.png,33
images/1289.png,33
images/1290.png,33
images/1291.png,33
images/1292.png,33
images/1293.png,33
images/1294.png,32
images/1295.png,32
images/1296.png,32
images/1297.png,32
images/1298.png,32
images/1299.png,32
images/1300.png,32
images/1301.png,32
images/1302.png,32
images/1303.png,32
images/1304.png,32
images/1305.png,32
images/1306.png,32
images/1307.png,31
images/1308.png,31
images/1309.png,31
images/1310.png,31
images/1311.png,31
images/1312.png,31
images/1313.png,31
images/1314.png,31
images/1315.png,30
images/1316.png,30
images/1317.png,30
images/1318.png,30
images/1319.png,30
images/1320.png,29
images/1321.png,29
images/1322.png,29
images/1323.png,29
images/1324.png,29
images/1325.png,29
images/1326.png,29
images/1327.png,29
images/1328.png,29
images/1329.png,28
images/1330.png,28
images/1331.png,28
images/1332.png,28
images/1333.png,28
images/1334.png,27
images/1335.png,27
images/1336.png,26
images/1337.png,26
images/1338.png,26
images/1339.png,26
images/1340.png,26
images/1341.png,26
images/1342.png,26
images/1343.png,25
images/1344.png,25
images/1345.png,24
images/1346.png,24
images/1347.png,24
images/1348.png,24
images/1349.png,24
images/1350.png,24
images/1351.png,24
images/1352.png,23
images/1353.png,23
images/1354.png,22
images/1355.png,22
images/1356.png,21
images/1357.png,21
images/1358.png,21
images/1359.png,21
images/1360.png,21
images/1361.png,21
images/1362.png,21
images/1363.png,21
images/1364.png,21
images/1365.png,21
images/1366.png,19
images/1367.png,19
images/1368.png,18
images/1369.png,18
images/1370.png,18
images/1371.png,18
images/1372.png,18
images/1373.png,18
images/1374.png,18
images/1375.png,18
images/1376.png,18
images/1377.png,15
images/1378.png,15
images/1379.png,15
images/1380.png,15
images/1381.png,15
images/1382.png,15
images/1383.png,14
images/1384.png,14
images/1385.png,13
images/1386.png,13
images/1387.png,13
images/1388.png,12
images/1389.png,12
images/1390.png,12
images/1391.png,11
images/1392.png,11
images/1393.png,10
images/1394.png,10
images/1395.png,10
images/1396.png,10
images/1397.png,10
images/1398.png,9
images/1399.png,9
images/1400.png,9
images/1401.png,9
images/1402.png,9
images/1403.png,9
images/1404.png,9
images/1405.png,3
images/1406.png,3
images/1407.png,3
images/1408.png,3
images/1409.png,2
images/1410.png,2
images/1411.png,2
images/1412.png,1
images/1413.png,1
images/1414.png,0
images/1415.png,0
images/1416.png,0
images/1417.png,0
images/1418.png,0
images/1419.png,-1
images/1420.png,-1
images/1421.png,-2
images/1422.png,-2
images/1423.png,-2
images/1424.png,-3
images/1425.png,-3
images/1426.png,-3
images/1427.png,-3
images/1428.png,-3
images/1429.png,-3
images/1430.png,-3
images/1431.png,-3
images/1432.png,-5
images/1433.png,-5
images/1434.png,-6
images/1435.png,-6
images/1436.png,-6
images/1437.png,-6
images/1438.png,-6
images/1439.png,-7
images/1440.png,-7
images/1441.png,-8
images/1442.png,-8
images/1443.png,-9
images/1444.png,-9
images/1445.png,-9
images/1446.png,-9
images/1447.png,-9
images/1448.png,-9
images/1449.png,-9
images/1450.png,-9
images/1451.png,-9
images/1452.png,-9
images/1453.png,-11
images/1454.png,-11
images/1455.png,-11
images/1456.png,-11
images/1457.png,-11
images/1458.png,-12
images/1459.png,-12
images/1460.png,-12
images/1461.png,-12
images/1462.png,-12
images/1463.png,-12
images/1464.png,-12
images/1465.png,-12
images/1466.png,-12
images/1467.png,-12
images/1468.png,-12
images/1469.png,-12
images/1470.png,-12
images/1471.png,-13
images/1472.png,-13
images/1473.png,-13
images/1474.png,-13
images/1475.png,-13
images/1476.png,-13
images/1477.png,-13
images/1478.png,-13
images/1479.png,-13
images/1480.png,-13
images/1481.png,-13
images/1482.png,-13
images/1483.png,-13
images/1484.png,-13
images/1485.png,-14
images/1486.png,-14
images/1487.png,-14
images/1488.png,-14
images/1489.png,-14
images/1490.png,-15
images/1491.png,-15
images/1492.png,-15
images/1493.png,-15
images/1494.png,-15
images/1495.png,-15
images/1496.png,-15
images/1497.png,-15
images/1498.png,-15
images/1499.png,-15
images/1500.png,-15
images/1501.png,-15
images/1502.png,-15
images/1503.png,-15
images/1504.png,-15
images/1505.png,-15
images/1506.png,-16
images/1507.png,-16
images/1508.png,-16
images/1509.png,-16
images/1510.png,-16
images/1511.png,-16
images/1512.png,-16
images/1513.png,-16
images/1514.png,-16
images/1515.png,-16
images/1516.png,-17
images/1517.png,-17
images/1518.png,-17
images/1519.png,-17
images/1520.png,-17
images/1521.png,-17
images/1522.png,-17
images/1523.png,-17
images/1524.png,-17
images/1525.png,-17
images/1526.png,-18
images/1527.png,-18
images/1528.png,-18
images/1529.png,-18
images/1530.png,-18
images/1531.png,-18
images/1532.png,-18
images/1533.png,-18
images/1534.png,-18
images/1535.png,-18
images/1536.png,-18
images/1537.png,-18
images/1538.png,-18
images/1539.png,-18
images/1540.png,-18
images/1541.png,-18
images/1542.png,-18
